1422576948,6823312,krauff,c_krauff_26306009_1000_,779,2172192,______________krauff,krauff,_krauff_26306009_1000_,column,779,1,httpscomfyuafrenchpresskrauff263060091000mlhtml,973,05112025_2028,column,__42,Фастів,0
1422642946,6825167,KITCHENAID,Блендер KITCHENAID 5KHBV83EOB Black,11399,2185558,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер заглибний KitchenAid 5KHBV83EOB,,10259,1,https://comfy.ua/blender-pogruzhnoj-kitchenaid-5khbv83eob.html,,05.11.2025 18:35,,"вул. Соборна, 42",Фастів,0
1422709379,,,,,.2187866,Игровые консоли и гейминг >> Комплектующие для игровых ПК,aerocool,Блок живлення для ПК AEROCOOL VX Plus 500 500W,,1299,1,https://comfy.ua/blok-pitanija-dlja-pk-aerocool-vx-plus-500-500w.html,,05.11.2025 18:27,,"вул. Соборна, 42",Фастів,0
1422747347,,,,,2152700,Техника для дома >> Мелкая техника >> Пылесосы >> Пылесосы Miele,miele,Пилосос для сухого прибирання без мішка Miele SNRF0 Boost CX1 Графітовий Сірий,,11075,1,https://comfy.ua/pylesos-dlja-suhoj-uborki-bez-meshka-miele-snrf0-boost-cx1-grafitovyj-seryj.html,,05.11.2025 17:59,,"вул. Соборна, 42",Фастів,0
1422747349,,,,,.2152699,Техника для дома >> Мелкая техника,miele,Пилосос для сухого прибирання без мішка Miele SNRF0 Boost CX1 Білий Лотос,,12269,1,https://comfy.ua/pylesos-dlja-suhoj-uborki-bez-meshka-miele-snrf0-boost-cx1-belyj-lotos.html,,05.11.2025 18:12,,"вул. Соборна, 42",Фастів,0
1422747659,,,,,1998097,Техника для дома >> Мелкая техника >> Пылесосы >> Пылесосы Miele,miele,Пилосос для сухого прибирання без мішка Miele SNCF0 Boost CX1 Parquet,,14669,1,https://comfy.ua/pylesos-dlja-suhoj-uborki-bez-meshka-miele-sncf0-boost-cx1-parquet.html,,05.11.2025 18:05,,"вул. Соборна, 42",Фастів,0
1422747676,,,,,1998098,Техника для дома >> Мелкая техника >> Пылесосы >> Пылесосы Miele,miele,Пилосос для сухого прибирання без мішка Miele SNCF0 Boost CX1 Cat & Dog,,16889,1,https://comfy.ua/pylesos-dlja-suhoj-uborki-bez-meshka-miele-sncf0-boost-cx1-cat-dog.html,,05.11.2025 17:59,,"вул. Соборна, 42",Фастів,0
1422760634,,,,,2135720,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Ventolux,ventolux,Витяжка вбудована Ventolux PUNTO 52 X (700) PB PC,,3359,1,https://comfy.ua/vytjazhka-vstraivaemaja-ventolux-punto-52-x-700-pb-pc.html,,05.11.2025 20:56,,"вул. Соборна, 42",Фастів,0
1422760951,6913523,VENTOLUX,Вытяжка VENTOLUX PUNTO 52 X (900) PB PC,4469,2135717,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Ventolux,ventolux,Витяжка вбудована Ventolux PUNTO 52 X (900) PB PC,,4469,1,https://comfy.ua/vytjazhka-vstraivaemaja-ventolux-punto-52-x-900-pb-pc.html,,05.11.2025 20:57,,"вул. Соборна, 42",Фастів,0
1422760952,6825612,BORGIO,Вытяжка BORGIO TLF (TR) 50 black,4219,2190269,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Borgio,borgio,Витяжка вбудована Borgio TLF (TR) 50 Black,,4219,1,https://comfy.ua/vytjazhka-vstraivaemaja-borgio-tlf-tr-50-black.html,,05.11.2025 20:52,,"вул. Соборна, 42",Фастів,0
1422760953,6825615,BORGIO,Вытяжка BORGIO TLF (TR) 50 White,4119,2190272,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Borgio,borgio,Витяжка вбудована Borgio TLF (TR) 50 White,,4219,1,https://comfy.ua/vytjazhka-vstraivaemaja-borgio-tlf-tr-50-white.html,,05.11.2025 19:29,,"вул. Соборна, 42",Фастів,0
1422760955,6825618,BORGIO,Вытяжка BORGIO TLF TR 60 Ivory (РН018399),4219,2190277,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Borgio,borgio,Витяжка вбудована Borgio TLF (TR) 60 Ivory,,4275,1,https://comfy.ua/vytjazhka-vstraivaemaja-borgio-tlf-tr-60-ivory.html,,05.11.2025 19:27,,"вул. Соборна, 42",Фастів,0
1422760956,6825619,BORGIO,Вытяжка BORGIO TLF (TR) 60 White,4219,2190281,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Borgio,borgio,Витяжка вбудована Borgio TLF (TR) 60 White,,4275,1,https://comfy.ua/vytjazhka-vstraivaemaja-borgio-tlf-tr-60-white.html,,05.11.2025 21:04,,"вул. Соборна, 42",Фастів,0
1422761225,,,,,2190275,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Borgio,borgio,Витяжка вбудована Borgio TLF (TR) 60 Black Glass,,4739,1,https://comfy.ua/vytjazhka-vstraivaemaja-borgio-tlf-tr-60-black-glass.html,,05.11.2025 20:56,,"вул. Соборна, 42",Фастів,0
1422761852,,,,,2190278,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Borgio,borgio,Витяжка вбудована Borgio TLF (TR) 60 Ivory Glass,,4829,1,https://comfy.ua/vytjazhka-vstraivaemaja-borgio-tlf-tr-60-ivory-glass.html,,05.11.2025 20:56,,"вул. Соборна, 42",Фастів,0
1422768065,6832393,ARDESTO,Набор стаканов ARDESTO Siena 380 мл 2 шт (AR2638BS),125,2190257,Посуда >> Для сервировки >> Бокалы >> Бокалы Ardesto,ardesto,Набір склянок Ardesto для пива Siena 380 мл 2 шт (AR2638BS),,125,1,https://comfy.ua/nabor-stakanov-ardesto-dlja-piva-siena-380-ml-2-sht-ar2638bs.html,175,05.11.2025 18:59,,"вул. Соборна, 42",Фастів,0
1422769888,,,,,2135716,Техника для кухни >> Крупная техника >> Вытяжки >> Вытяжки Ventolux,ventolux,Витяжка вбудована Ventolux PUNTO 52 WH (900) PB PC,,4185,1,https://comfy.ua/vytjazhka-vstraivaemaja-ventolux-punto-52-wh-900-pb-pc.html,,05.11.2025 21:03,,"вул. Соборна, 42",Фастів,0
1422784021,6825166,KITCHENAID,Блендер KITCHENAID 5KHBV83EER Red,11399,2185557,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер заглибний KitchenAid 5KHBV83EER,,11399,1,https://comfy.ua/blender-pogruzhnoj-kitchenaid-5khbv83eer.html,,05.11.2025 20:07,,"вул. Соборна, 42",Фастів,0
1422784022,6825176,KITCHENAID,Блендер KITCHENAID K150 5KSB1325EER Red,15899,2185563,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер стаціонарний KitchenAid K150 (5KSB1325EER),,15899,1,https://comfy.ua/blender-stacionarnyj-kitchenaid-k150-5ksb1325eer.html,,05.11.2025 19:37,,"вул. Соборна, 42",Фастів,0
1422784023,6825175,KITCHENAID,Блендер KITCHENAID K150 Biege (5KSB1325EAC),15899,2185562,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер стаціонарний KitchenAid K150 (5KSB1325EAC),,15899,1,https://comfy.ua/blender-stacionarnyj-kitchenaid-k150-5ksb1325eac.html,,05.11.2025 19:44,,"вул. Соборна, 42",Фастів,0
1422784024,6825177,KITCHENAID,Блендер KITCHENAID K150 Black (5KSB1325EOB),15899,2185564,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер стаціонарний KitchenAid K150 (5KSB1325EOB),,14309,1,https://comfy.ua/blender-stacionarnyj-kitchenaid-k150-5ksb1325eob.html,,05.11.2025 20:04,,"вул. Соборна, 42",Фастів,0
1422784256,6856840,KITCHENAID,Блендер KITCHENAID 5KHBV83EDG,11399,2185559,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер заглибний KitchenAid 5KHBV83EDG,,11399,1,https://comfy.ua/blender-pogruzhnoj-kitchenaid-5khbv83edg.html,,05.11.2025 19:42,,"вул. Соборна, 42",Фастів,0
1422784257,6856839,KITCHENAID,Блендер KITCHENAID 5KHBV83EAC,11399,2185556,Техника для кухни >> Мелкая техника >> Блендеры >> Блендеры KitchenAid,kitchenaid,Блендер заглибний KitchenAid 5KHBV83EAC,,11399,1,https://comfy.ua/blender-pogruzhnoj-kitchenaid-5khbv83eac.html,,05.11.2025 20:11,,"вул. Соборна, 42",Фастів,0
1422808740,6832320,ARDESTO,Электрочайник ARDESTO EKL-F340BG Бежевый,959,2190261,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические Ardesto,ardesto,Електричний чайник Ardesto EKL-F340BG Beige,,799,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-f340bg-beige.html,,05.11.2025 18:37,,"вул. Соборна, 42",Фастів,0
1422808742,6832323,ARDESTO,Электрочайник ARDESTO EKL-F340R Красный,959,2190263,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические Ardesto,ardesto,Електричний чайник Ardesto EKL-F340R Red,,799,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-f340r-red.html,,05.11.2025 18:43,,"вул. Соборна, 42",Фастів,0
1422808745,6832324,ARDESTO,Электрочайник ARDESTO EKL-F400G Мятный,999,2187333,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические Ardesto,ardesto,Електричний чайник Ardesto EKL-F400G,,999,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-f400g.html,1099,05.11.2025 18:26,,"вул. Соборна, 42",Фастів,0
1422808746,6832325,ARDESTO,Электрочайник ARDESTO EKL-F410BG Бежевый,1198,2187334,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические Ardesto,ardesto,Електричний чайник Ardesto EKL-F410BG,,1199,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-f410bg.html,,05.11.2025 17:44,,"вул. Соборна, 42",Фастів,0
1422808747,6832326,ARDESTO,Электрочайник ARDESTO EKL-F410BM Черный,1099,2187335,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические Ardesto,ardesto,Електричний чайник Ardesto EKL-F410BM,,1099,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-f410bm.html,,05.11.2025 18:22,,"вул. Соборна, 42",Фастів,0
1422809057,6861611,ESPERANZA,Плитка ESPERANZA EKH011,999,2191932,Техника для кухни >> Крупная техника >> Настольные плиты >> Настольные плиты Esperanza,esperanza,Плита електрична настільна Esperanza EKH011,,999,1,https://comfy.ua/plita-jelektricheskaja-nastol-naja-esperanza-ekh011.html,,05.11.2025 17:32,,"вул. Соборна, 42",Фастів,0
1422817634,,,,,2177452,Техника для дома >> Мелкая техника,thomas,Пилосос миючий з аквафільтром Thomas Sky XT Aqua-Box,,12199,1,https://comfy.ua/pylesos-mojuschij-s-akvafil-trom-thomas-sky-xt-aqua-box.html,,05.11.2025 18:09,,"вул. Соборна, 42",Фастів,0
1422854169,6785642,KRAUFF,Термос KRAUFF 600мл (26-178-082),465,2173263,Посуда >> Для напитков >> Термопосуда >> Термопосуда Krauff,krauff,Термос Krauff 26-178-082 600 мл,,465,1,https://comfy.ua/termos-krauff-26-178-082-600-ml.html,620,05.11.2025 19:15,,"вул. Соборна, 42",Фастів,0
1422919028,6876123,MIDEA,Варочная поверхность MIDEA MC-HF672B,7210,2175017,Техника для кухни >> Крупная техника >> Варочные панели >> Варочные панели Midea,midea,Варильна поверхня електрична Midea MC-HF672B,,6999,1,https://comfy.ua/varochnaja-panel-jelektricheskaja-midea-mc-hf672b.html,,05.11.2025 19:18,,"вул. Соборна, 42",Фастів,0
1422919052,6876119,MIDEA,Варочная поверхность MIDEA MC-IF7251J1-A,7599,2175019,Техника для кухни >> Крупная техника >> Варочные панели >> Варочные панели Midea,midea,Варильна поверхня електрична Midea MC-IF7251J1-A,,7599,1,https://comfy.ua/varochnaja-panel-jelektricheskaja-midea-mc-if7251j1-a.html,,05.11.2025 19:21,,"вул. Соборна, 42",Фастів,0
1422919054,6876120,MIDEA,Варочная поверхность MIDEA MC-IF7454AJ1C-A,8240,2175020,Техника для кухни >> Крупная техника >> Варочные панели >> Варочные панели Midea,midea,Варильна поверхня електрична Midea MC-IF7454AJ1C-A,,7999,1,https://comfy.ua/varochnaja-panel-jelektricheskaja-midea-mc-if7454aj1c-a.html,,05.11.2025 20:49,,"вул. Соборна, 42",Фастів,0
1423200322,,,,,2152845,Техника для кухни >> Крупная техника,whirlpool,Варильна поверхня газова Whirlpool GMAL6422IX,,13099,1,https://comfy.ua/varochnaja-panel-gazovaja-whirlpool-gmal6422ix.html,14399,05.11.2025 19:08,,"вул. Соборна, 42",Фастів,0
1423312979,6832322,ARDESTO,Электрочайник ARDESTO EKL-F19B Black,799,2190260,Техника для кухни >> Мелкая техника,ardesto,Електричний чайник Ardesto EKL-F19B Black,,699,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-f19b-black.html,,05.11.2025 17:46,,"вул. Соборна, 42",Фастів,0
1423312995,6832321,ARDESTO,Электрочайник ARDESTO EKL-FD700SS Серебряный,1299,2190264,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические Ardesto,ardesto,Електричний чайник Ardesto EKL-FD700SS Silver,,1199,1,https://comfy.ua/jelektricheskij-chajnik-ardesto-ekl-fd700ss-silver.html,1299,05.11.2025 18:20,,"вул. Соборна, 42",Фастів,0
1423313491,6825186,KITCHENAID,"Электрочайник KITCHENAID Stella 1,25 л Red (5KEK1222EER)",7199,2185583,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические KitchenAid,kitchenaid,Електричний чайник KitchenAid Design (5KEK1222EER),,6479,1,https://comfy.ua/jelektricheskij-chajnik-kitchenaid-design-5kek1222eer.html,,05.11.2025 19:59,,"вул. Соборна, 42",Фастів,0
1423313492,6825187,KITCHENAID,"Электрочайник KITCHENAID Stella 1,25 л Silver (5KEK1222ESX)",7199,2185585,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические KitchenAid,kitchenaid,Електричний чайник KitchenAid Classik (5KEK1222ESX),,6479,1,https://comfy.ua/jelektricheskij-chajnik-kitchenaid-classik-5kek1222esx.html,,05.11.2025 19:55,,"вул. Соборна, 42",Фастів,0
1423313493,6825185,KITCHENAID,"Электрочайник KITCHENAID Stella 1,25 л Biege (5KEK1222EAC",7199,2185584,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические KitchenAid,kitchenaid,Електричний чайник KitchenAid Classik (5KEK1222EAC),,6479,1,https://comfy.ua/jelektricheskij-chajnik-kitchenaid-classik-5kek1222eac.html,,05.11.2025 18:37,,"вул. Соборна, 42",Фастів,0
1423313514,6825184,KITCHENAID,"Электрочайник KITCHENAID Artisan 1,5 л Black (5KEK1522EOB)",13799,2185567,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические KitchenAid,kitchenaid,Електричний чайник KitchenAid Artisan (5KEK1522EOB),,12419,1,https://comfy.ua/jelektricheskij-chajnik-kitchenaid-artisan-5kek1522eob.html,,05.11.2025 19:58,,"вул. Соборна, 42",Фастів,0
1423313515,6825182,KITCHENAID,"Электрочайник KITCHENAID Artisan 1,5 л Red (5KEK1522EER)",13799,2185566,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические KitchenAid,kitchenaid,Електричний чайник KitchenAid Artisan (5KEK1522EER),,12419,1,https://comfy.ua/jelektricheskij-chajnik-kitchenaid-artisan-5kek1522eer.html,,05.11.2025 19:54,,"вул. Соборна, 42",Фастів,0
1423315087,6825183,KITCHENAID,"Электрочайник KITCHENAID Artisan 1,5 л Silver (5KEK1522EMS)",13799,2185569,Техника для кухни >> Мелкая техника >> Чайники электрические >> Чайники электрические KitchenAid,kitchenaid,Електричний чайник KitchenAid Artisan (5KEK1522EMS),,12419,1,https://comfy.ua/jelektricheskij-chajnik-kitchenaid-artisan-5kek1522ems.html,,05.11.2025 20:01,,"вул. Соборна, 42",Фастів,0
